"seqnames","gene_id","gene_name","Operon","start","end","width","strand","Type","logFC","padj","fc_lt_2","fitness_defect","essential_status","essential_status_2","Function","GOs","KEGG_Pathway","COG_category"
"chromosome","PPGIJJGB_03730","pyrG",2066,4073985,4075622,1638,"-","CDS",-1.0092421248096,1.20617135314456e-06,FALSE,FALSE,"nonessential","nonessential","[F] CTP synthase (UTP-ammonia lyase)  ","GO:0000166,GO:0001775,GO:0002376,GO:0003674,GO:0003824,GO:0003883,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006082,GO:0006139,GO:0006213,GO:0006220,GO:0006221,GO:0006241,GO:0006520,GO:0006541,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008283,GO:0009058,GO:0009064,GO:0009116,GO:0009117,GO:0009119,GO:0009141,GO:0009142,GO:0009147,GO:0009148,GO:0009163,GO:0009165,GO:0009199,GO:0009201,GO:0009208,GO:0009209,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0015949,GO:0016020,GO:0016874,GO:0016879,GO:0017076,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032943,GO:0034404,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0040007,GO:0042098,GO:0042100,GO:0042110,GO:0042113,GO:0042221,GO:0042455,GO:0042493,GO:0042802,GO:0043167,GO:0043168,GO:0043169,GO:0043436,GO:0044210,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0045321,GO:0046036,GO:0046131,GO:0046132,GO:0046134,GO:0046390,GO:0046483,GO:0046649,GO:0046651,GO:0046872,GO:0050896,GO:0055086,GO:0070661,GO:0071704,GO:0071944,GO:0072527,GO:0072528,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901657,GO:1901659","ko00240,ko01100,map00240,map01100","F"
"chromosome","PPGIJJGB_03731","mazG",2066,4075764,4076561,798,"-","CDS",0.00718905446383248,0.983521024951514,FALSE,FALSE,"nonessential","nonessential","[R] Predicted pyrophosphatase    ","GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0006139,GO:0006163,GO:0006195,GO:0006203,GO:0006213,GO:0006220,GO:0006244,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0007154,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009147,GO:0009149,GO:0009151,GO:0009155,GO:0009164,GO:0009166,GO:0009199,GO:0009200,GO:0009203,GO:0009204,GO:0009208,GO:0009210,GO:0009211,GO:0009213,GO:0009215,GO:0009217,GO:0009218,GO:0009219,GO:0009222,GO:0009223,GO:0009259,GO:0009261,GO:0009262,GO:0009264,GO:0009267,GO:0009394,GO:0009605,GO:0009987,GO:0009991,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019692,GO:0019693,GO:0030554,GO:0031667,GO:0031668,GO:0031669,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0034656,GO:0035639,GO:0036094,GO:0042454,GO:0042594,GO:0043167,GO:0043168,GO:0043169,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044282,GO:0044283,GO:0046046,GO:0046047,GO:0046051,GO:0046052,GO:0046060,GO:0046061,GO:0046070,GO:0046075,GO:0046076,GO:0046080,GO:0046081,GO:0046131,GO:0046133,GO:0046135,GO:0046386,GO:0046434,GO:0046483,GO:0046700,GO:0046872,GO:0047429,GO:0047693,GO:0050896,GO:0051716,GO:0055086,GO:0071496,GO:0071704,GO:0072521,GO:0072523,GO:0072527,GO:0072529,GO:0097159,GO:0097367,GO:1901135,GO:1901136,GO:1901265,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901657,GO:1901658","ko00230,ko00240,ko00760,ko00770,ko01100,map00230,map00240,map00760,map00770,map01100","S"
"chromosome","PPGIJJGB_03732","relA",2066,4076644,4078857,2214,"-","CDS",0.221662189286186,0.509770730712054,FALSE,FALSE,"nonessential","nonessential","[TK] Guanosine polyphosphate pyrophosphohydrolases/synthetases   ","GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005525,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0008144,GO:0008150,GO:0008152,GO:0008728,GO:0008893,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009150,GO:0009152,GO:0009163,GO:0009165,GO:0009259,GO:0009260,GO:0009605,GO:0009987,GO:0009991,GO:0015949,GO:0015969,GO:0015970,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016778,GO:0016787,GO:0016788,GO:0016794,GO:0017076,GO:0018130,GO:0019001,GO:0019438,GO:0019637,GO:0019693,GO:0030312,GO:0030554,GO:0031667,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032561,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034035,GO:0034036,GO:0034404,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0042278,GO:0042451,GO:0042455,GO:0042578,GO:0042594,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0046128,GO:0046129,GO:0046390,GO:0046483,GO:0050896,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:0097159,GO:0097367,GO:1901068,GO:1901070,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659","ko00230,map00230","KT"
"chromosome","PPGIJJGB_03733","rlmD",2067,4079122,4080444,1323,"-","CDS",0.177842832437543,0.44923096569376,FALSE,FALSE,"nonessential","nonessential","[J] SAM-dependent methyltransferases related to tRNA (uracil-5-)-methyltransferase","GO:0000154,GO:0001510,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008169,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016436,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0046872,GO:0048037,GO:0051536,GO:0051539,GO:0051540,GO:0070041,GO:0070475,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0140098,GO:0140102,GO:1901360,GO:1901363",NA,"J"
"chromosome","PPGIJJGB_03734","barA",2068,4080598,4083309,2712,"+","CDS",0.468863401556487,5.02398632285345e-09,FALSE,FALSE,"nonessential","nonessential","[T] Signal transduction histidine kinase  ","GO:0000155,GO:0000160,GO:0000166,GO:0000302,GO:0003674,GO:0003824,GO:0004672,GO:0004673,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006139,GO:0006351,GO:0006355,GO:0006464,GO:0006468,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006979,GO:0007154,GO:0007165,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009636,GO:0009889,GO:0009927,GO:0009987,GO:0010033,GO:0010035,GO:0010467,GO:0010468,GO:0010556,GO:0016020,GO:0016021,GO:0016070,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016775,GO:0017076,GO:0018106,GO:0018130,GO:0018193,GO:0018202,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0023014,GO:0023052,GO:0030554,GO:0031224,GO:0031323,GO:0031326,GO:0032553,GO:0032555,GO:0032559,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0035556,GO:0035639,GO:0036094,GO:0036211,GO:0042221,GO:0042493,GO:0042542,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044425,GO:0044464,GO:0046483,GO:0046677,GO:0046777,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051716,GO:0060089,GO:0060255,GO:0065007,GO:0070887,GO:0071310,GO:0071704,GO:0071944,GO:0080090,GO:0090304,GO:0097159,GO:0097367,GO:0097659,GO:0140096,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901576,GO:1901700,GO:1903506,GO:2000112,GO:2001141","ko02020,ko02025,ko02026,ko05111,map02020,map02025,map02026,map05111","T"
"chromosome","PPGIJJGB_03735","yehS",2069,4083381,4083860,480,"+","CDS",0.163318720374017,0.113642664953611,FALSE,FALSE,"nonessential","nonessential","[S] Uncharacterized protein conserved in bacteria ",NA,NA,"S"
"chromosome","PPGIJJGB_03736","amiD",2069,4083864,4084763,900,"+","CDS",0.284532953981857,0.128071380192006,FALSE,FALSE,"nonessential","nonessential","[V] Negative regulator of beta-lactamase expression ","GO:0000270,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005623,GO:0006022,GO:0006026,GO:0006027,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0008745,GO:0009056,GO:0009057,GO:0009253,GO:0009254,GO:0009279,GO:0009392,GO:0009987,GO:0016020,GO:0016043,GO:0016787,GO:0016810,GO:0016811,GO:0019867,GO:0030203,GO:0030312,GO:0030313,GO:0031975,GO:0043167,GO:0043169,GO:0043170,GO:0044462,GO:0044464,GO:0045229,GO:0046872,GO:0046914,GO:0061783,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071944,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575",NA,"V"
"chromosome","PPGIJJGB_03737","agaR",2070,4084940,4085737,798,"-","CDS",0.293211508703922,0.020988148820737,FALSE,FALSE,"nonessential","nonessential","[KG] Transcriptional regulators of sugar metabolism ","GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903506,GO:2000112,GO:2001141",NA,"K"
"chromosome","PPGIJJGB_03738","kbaZ",2071,4086010,4087323,1314,"+","CDS",0.0752100208111027,0.695023526460618,FALSE,FALSE,"nonessential","nonessential","[G] Predicted tagatose 6-phosphate kinase  ","GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0005975,GO:0006059,GO:0006066,GO:0006793,GO:0006796,GO:0006810,GO:0008150,GO:0008152,GO:0008643,GO:0009056,GO:0009401,GO:0009987,GO:0015144,GO:0016020,GO:0016021,GO:0019400,GO:0019402,GO:0019637,GO:0019751,GO:0022857,GO:0031224,GO:0031226,GO:0034219,GO:0044237,GO:0044238,GO:0044262,GO:0044281,GO:0044425,GO:0044459,GO:0044464,GO:0046434,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071704,GO:0071944,GO:1901135,GO:1901136,GO:1901575,GO:1901615,GO:2001058,GO:2001059","ko00052,ko01100,map00052,map01100","G"
"chromosome","PPGIJJGB_03739","agaS",2071,4087336,4088505,1170,"+","CDS",0.170451720464389,0.064146448911402,FALSE,FALSE,"nonessential","nonessential","[M] Predicted phosphosugar isomerases   ","GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0005975,GO:0006040,GO:0006044,GO:0006046,GO:0006810,GO:0008150,GO:0008152,GO:0008448,GO:0008643,GO:0009056,GO:0009401,GO:0015144,GO:0016020,GO:0016021,GO:0016787,GO:0016810,GO:0016811,GO:0016853,GO:0019213,GO:0022857,GO:0031224,GO:0031226,GO:0034219,GO:0044238,GO:0044425,GO:0044459,GO:0044464,GO:0046348,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071704,GO:0071944,GO:0097367,GO:1901071,GO:1901072,GO:1901135,GO:1901136,GO:1901575","ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931","G"
"chromosome","PPGIJJGB_03740","agaV",2071,4088505,4088978,474,"+","CDS",0.164912447317474,0.0903893105060239,FALSE,FALSE,"nonessential","nonessential","[G] Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB ","GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006793,GO:0006796,GO:0006810,GO:0008150,GO:0008152,GO:0008643,GO:0008982,GO:0009401,GO:0009987,GO:0015144,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0022804,GO:0022857,GO:0034219,GO:0044237,GO:0044424,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702","ko00051,ko00052,ko00520,ko01100,ko02060,map00051,map00052,map00520,map01100,map02060","G"
"chromosome","PPGIJJGB_03741","agaC",2071,4088994,4089770,777,"+","CDS",-0.0466235347586419,0.881273401642365,FALSE,FALSE,"nonessential","nonessential","[G] Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIC ",NA,"ko00052,ko02060,map00052,map02060","G"
"chromosome","PPGIJJGB_03742","agaD",2071,4089760,4090638,879,"+","CDS",0.262351225203466,0.00112883750257908,FALSE,FALSE,"nonessential","nonessential","[G] Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IID ",NA,"ko00051,ko00052,ko00520,ko01100,ko02060,map00051,map00052,map00520,map01100,map02060","G"
"chromosome","PPGIJJGB_03743","agaF",2071,4090685,4091119,435,"+","CDS",0.0849844270163917,0.550137556682922,FALSE,FALSE,"nonessential","nonessential","[G] Phosphotransferase system, mannose/fructose-specific component IIA ",NA,"ko00051,ko00052,ko00520,ko01100,ko02060,map00051,map00052,map00520,map01100,map02060","G"
"chromosome","PPGIJJGB_03744","agaA",2071,4091120,4092319,1200,"+","CDS",-1.24613015592426,7.70837923620093e-52,FALSE,FALSE,"nonessential","nonessential","[G] N-acetylglucosamine-6-phosphate deacetylase    ","GO:0003674,GO:0003824,GO:0005488,GO:0005975,GO:0006040,GO:0006044,GO:0006046,GO:0008150,GO:0008152,GO:0008448,GO:0009056,GO:0016787,GO:0016810,GO:0016811,GO:0019213,GO:0043167,GO:0043169,GO:0044238,GO:0046348,GO:0046872,GO:0071704,GO:1901071,GO:1901072,GO:1901135,GO:1901136,GO:1901575","ko00052,ko00520,ko01130,map00052,map00520,map01130","G"
"chromosome","PPGIJJGB_03745","kbaY",2071,4092310,4093164,855,"+","CDS",0.175511935136694,0.0108348603254,FALSE,FALSE,"nonessential","nonessential","[G] Fructose/tagatose bisphosphate aldolase   ","GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008270,GO:0009025,GO:0009056,GO:0009987,GO:0016043,GO:0016829,GO:0016830,GO:0016832,GO:0019637,GO:0022607,GO:0042802,GO:0043167,GO:0043169,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046434,GO:0046872,GO:0046914,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0065003,GO:0071704,GO:0071840,GO:1901135,GO:1901136,GO:1901575,GO:2001058,GO:2001059","ko00010,ko00030,ko00051,ko00052,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00030,map00051,map00052,map00680,map00710,map01100,map01110,map01120,map01130,map01200,map01230","G"
"chromosome","PPGIJJGB_03746","rafA",2072,4093267,4095177,1911,"+","CDS",-0.168426799776508,0.443007859691607,FALSE,FALSE,"nonessential","nonessential",NA,NA,"ko00052,ko00561,ko00600,ko00603,map00052,map00561,map00600,map00603","G"
"chromosome","PPGIJJGB_03747","pdxJ",2073,4095263,4096000,738,"-","CDS",0.591340108736848,5.17030010529453e-11,FALSE,FALSE,"uncertain/others","uncertain","[H] Pyridoxal phosphate biosynthesis protein  ","GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006725,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0008614,GO:0008615,GO:0009058,GO:0009110,GO:0009987,GO:0016740,GO:0016769,GO:0017144,GO:0018130,GO:0019438,GO:0033856,GO:0034641,GO:0042364,GO:0042802,GO:0042816,GO:0042819,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0051186,GO:0051188,GO:0071704,GO:0072524,GO:0072525,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617","ko00750,ko01100,map00750,map01100","H"
"chromosome","PPGIJJGB_03748","recO",2073,4096129,4096839,711,"-","CDS",-2.92328315114106,7.77043965609786e-61,TRUE,TRUE,"uncertain/others","uncertain","[L] Recombinational DNA repair protein (RecF pathway)","GO:0006139,GO:0006259,GO:0006281,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009314,GO:0009628,GO:0009987,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360","ko00750,ko01100,ko03440,map00750,map01100,map03440","L"
"chromosome","PPGIJJGB_03749","era",2073,4096840,4097739,900,"-","CDS",-8.14442304047618,4.05711079015608e-34,TRUE,TRUE,"uncertain/others","uncertain","[R] GTPase     ","GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0003924,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009898,GO:0009987,GO:0016020,GO:0016310,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019538,GO:0019843,GO:0019897,GO:0019898,GO:0022613,GO:0031234,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0035639,GO:0036094,GO:0036211,GO:0042254,GO:0042274,GO:0043021,GO:0043024,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0044877,GO:0046777,GO:0070181,GO:0071704,GO:0071840,GO:0071944,GO:0097159,GO:0097367,GO:0098552,GO:0098562,GO:1901265,GO:1901363,GO:1901564",NA,"S"
"chromosome","PPGIJJGB_03750","rnc",2073,4097736,4098407,672,"-","CDS",-7.28549640334752,6.67198629192064e-08,TRUE,TRUE,"uncertain/others","uncertain","[K] dsRNA-specific ribonuclease    ","GO:0000166,GO:0000287,GO:0003674,GO:0003676,GO:0003723,GO:0003725,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004525,GO:0004540,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006397,GO:0006399,GO:0006401,GO:0006725,GO:0006807,GO:0008033,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0016072,GO:0016075,GO:0016787,GO:0016788,GO:0016891,GO:0016893,GO:0017076,GO:0019439,GO:0019843,GO:0019899,GO:0022613,GO:0030554,GO:0032296,GO:0032553,GO:0032555,GO:0032559,GO:0034470,GO:0034641,GO:0034655,GO:0034660,GO:0034661,GO:0035639,GO:0036094,GO:0042254,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046700,GO:0046872,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0097159,GO:0097367,GO:0140098,GO:1901265,GO:1901360,GO:1901361,GO:1901363,GO:1901575","ko03008,ko05205,map03008,map05205","K"
"chromosome","PPGIJJGB_03751","lepB",2073,4098408,4099331,924,"-","CDS",-1.56369856246929,3.96593488036457e-16,FALSE,FALSE,"nonessential/internal promoter","nonessential/internal promoter","[U] Signal peptidase I   ","GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006465,GO:0006508,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0009987,GO:0010467,GO:0015643,GO:0016020,GO:0016021,GO:0016485,GO:0016787,GO:0017171,GO:0019538,GO:0031224,GO:0031226,GO:0034641,GO:0043170,GO:0043603,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044425,GO:0044459,GO:0044464,GO:0051604,GO:0070011,GO:0071704,GO:0071944,GO:0140096,GO:1901564","ko02024,ko03060,map02024,map03060","U"
"chromosome","PPGIJJGB_03752","lepA",2073,4099335,4101128,1794,"-","CDS",-11.4392232290644,3.78621063446507e-21,TRUE,TRUE,"essential","essential","[M] Membrane GTPase LepA   ","GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0003824,GO:0003924,GO:0005488,GO:0005515,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006412,GO:0006414,GO:0006518,GO:0006807,GO:0006950,GO:0006970,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009266,GO:0009268,GO:0009409,GO:0009628,GO:0009651,GO:0009987,GO:0010467,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019538,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0042802,GO:0043021,GO:0043023,GO:0043024,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0050896,GO:0071704,GO:0071944,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576","ko05134,map05134","M"
"chromosome","PPGIJJGB_03753","rseC",2074,4101247,4101708,462,"-","CDS",-2.44204314190271,2.86482393832966e-123,TRUE,TRUE,"essential","essential","[T] Positive regulator of sigma E activity","GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006979,GO:0008150,GO:0016020,GO:0016021,GO:0031224,GO:0044425,GO:0044464,GO:0050896,GO:0071944",NA,"T"
"chromosome","PPGIJJGB_03754","rseB",2074,4101802,4102782,981,"-","CDS",-0.232827999118019,0.525398392695355,FALSE,FALSE,"nonessential","nonessential","[T] Negative regulator of sigma E activity","GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008289,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0030288,GO:0030313,GO:0031323,GO:0031326,GO:0031975,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0042597,GO:0042802,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044464,GO:0045152,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576,GO:1903506,GO:2000112,GO:2001141",NA,"T"
"chromosome","PPGIJJGB_03755","rseA",2074,4102801,4103400,600,"-","CDS",-1.6535814923186,0.00010656206717165,FALSE,FALSE,"nonessential","nonessential","[T] Negative regulator of sigma E activity","GO:0000988,GO:0000989,GO:0003674,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016020,GO:0016021,GO:0016070,GO:0016989,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031224,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044425,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:0090304,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901576,GO:1903506,GO:2000112,GO:2001141",NA,"T"
